dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash,timestamp,model_name,run_id,architecture_family,model_group,is_classical,train_seed,model_size,feature_dim,train_size,clean_accuracy,clean_macro_f1,clean_balanced_accuracy,train_time_sec,param_count,best_val_acc,model_params
UT_HAR,pca_raw__rbf_svm__medium__frac_0.40,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:52:10+0000,pca_raw__rbf_svm__medium__frac_0.40,pca_raw__rbf_svm__medium__frac_0.40__seed3407,classical,kernel_svm,True,3407,medium,48.0,1593.0,0.8835341365461847,0.8707830347477111,0.8604231628805711,0.3402204513549804,,,
UT_HAR,pca_raw__rbf_svm__medium__frac_0.60,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:52:31+0000,pca_raw__rbf_svm__medium__frac_0.60,pca_raw__rbf_svm__medium__frac_0.60__seed3407,classical,kernel_svm,True,3407,medium,48.0,2389.0,0.9216867469879518,0.9126268855969654,0.906714691536188,0.5742368698120117,,,
UT_HAR,pca_raw__rbf_svm__medium__frac_0.80,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:52:59+0000,pca_raw__rbf_svm__medium__frac_0.80,pca_raw__rbf_svm__medium__frac_0.80__seed3407,classical,kernel_svm,True,3407,medium,48.0,3184.0,0.9407630522088354,0.9333939334638452,0.9294184712593164,0.8376586437225342,,,
UT_HAR,pca_raw__rbf_svm__medium__frac_1.00,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:53:35+0000,pca_raw__rbf_svm__medium__frac_1.00,pca_raw__rbf_svm__medium__frac_1.00__seed3407,classical,kernel_svm,True,3407,medium,48.0,3977.0,0.9518072289156626,0.9442110932762472,0.939623595059795,1.2352228164672852,,,
UT_HAR,pca_raw__rbf_svm__small__frac_0.20,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.2,3407.0,8a3568eb591e,2026-06-20T14:50:28+0000,pca_raw__rbf_svm__small__frac_0.20,pca_raw__rbf_svm__small__frac_0.20__seed3407,classical,kernel_svm,True,3407,small,16.0,798.0,0.7761044176706827,0.7379283853328802,0.6998755531394083,0.0808973312377929,,,
UT_HAR,pca_raw__rbf_svm__small__frac_0.40,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:50:37+0000,pca_raw__rbf_svm__small__frac_0.40,pca_raw__rbf_svm__small__frac_0.40__seed3407,classical,kernel_svm,True,3407,small,16.0,1593.0,0.8283132530120482,0.8041648870996353,0.7782771070232978,0.1701452732086181,,,
UT_HAR,pca_raw__rbf_svm__small__frac_0.60,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:50:50+0000,pca_raw__rbf_svm__small__frac_0.60,pca_raw__rbf_svm__small__frac_0.60__seed3407,classical,kernel_svm,True,3407,small,16.0,2389.0,0.8614457831325302,0.8369688956645452,0.8173673007122988,0.2937874794006347,,,
UT_HAR,pca_raw__rbf_svm__small__frac_0.80,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:51:09+0000,pca_raw__rbf_svm__small__frac_0.80,pca_raw__rbf_svm__small__frac_0.80__seed3407,classical,kernel_svm,True,3407,small,16.0,3184.0,0.8895582329317269,0.8737255779950459,0.8594939846829622,0.4174396991729736,,,
UT_HAR,pca_raw__rbf_svm__small__frac_1.00,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:51:32+0000,pca_raw__rbf_svm__small__frac_1.00,pca_raw__rbf_svm__small__frac_1.00__seed3407,classical,kernel_svm,True,3407,small,16.0,3977.0,0.9026104417670684,0.8875682718794913,0.8739819452692783,0.6092827320098877,,,
UT_HAR,stft_bands__extra_trees__large__frac_0.20,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.2,3407.0,8a3568eb591e,2026-06-20T13:17:34+0000,stft_bands__extra_trees__large__frac_0.20,stft_bands__extra_trees__large__frac_0.20__seed3407,classical,tree_ensemble,True,3407,large,48.0,798.0,0.5140562248995983,0.3544514856712943,0.3634105768556943,1.814599752426148,,,
UT_HAR,stft_bands__extra_trees__large__frac_0.40,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.4,3407.0,8a3568eb591e,2026-06-20T13:18:17+0000,stft_bands__extra_trees__large__frac_0.40,stft_bands__extra_trees__large__frac_0.40__seed3407,classical,tree_ensemble,True,3407,large,48.0,1593.0,0.5441767068273092,0.3889572195127429,0.3951929874898941,2.0433809757232666,,,
UT_HAR,stft_bands__extra_trees__large__frac_0.60,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.6,3407.0,8a3568eb591e,2026-06-20T13:19:05+0000,stft_bands__extra_trees__large__frac_0.60,stft_bands__extra_trees__large__frac_0.60__seed3407,classical,tree_ensemble,True,3407,large,48.0,2389.0,0.5532128514056225,0.4063893700068482,0.4122512588367758,3.130434513092041,,,
UT_HAR,stft_bands__extra_trees__large__frac_0.80,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.8,3407.0,8a3568eb591e,2026-06-20T13:19:59+0000,stft_bands__extra_trees__large__frac_0.80,stft_bands__extra_trees__large__frac_0.80__seed3407,classical,tree_ensemble,True,3407,large,48.0,3184.0,0.5753012048192772,0.4282142090614725,0.4330577637398576,3.025904893875122,,,
UT_HAR,stft_bands__extra_trees__large__frac_1.00,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",1.0,3407.0,8a3568eb591e,2026-06-20T13:20:53+0000,stft_bands__extra_trees__large__frac_1.00,stft_bands__extra_trees__large__frac_1.00__seed3407,classical,tree_ensemble,True,3407,large,48.0,3977.0,0.5602409638554217,0.4015989199650519,0.4093282662957552,3.4842422008514404,,,
UT_HAR,stft_bands__extra_trees__medium__frac_0.20,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.2,3407.0,8a3568eb591e,2026-06-20T13:15:18+0000,stft_bands__extra_trees__medium__frac_0.20,stft_bands__extra_trees__medium__frac_0.20__seed3407,classical,tree_ensemble,True,3407,medium,24.0,798.0,0.5401606425702812,0.3968371651125195,0.4038170913527082,0.6113150119781494,,,
UT_HAR,stft_bands__extra_trees__medium__frac_0.40,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.4,3407.0,8a3568eb591e,2026-06-20T13:15:38+0000,stft_bands__extra_trees__medium__frac_0.40,stft_bands__extra_trees__medium__frac_0.40__seed3407,classical,tree_ensemble,True,3407,medium,24.0,1593.0,0.5502008032128514,0.4187224154043558,0.4214279026288357,0.6212239265441895,,,
UT_HAR,stft_bands__extra_trees__medium__frac_0.60,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.6,3407.0,8a3568eb591e,2026-06-20T13:16:02+0000,stft_bands__extra_trees__medium__frac_0.60,stft_bands__extra_trees__medium__frac_0.60__seed3407,classical,tree_ensemble,True,3407,medium,24.0,2389.0,0.5622489959839357,0.4323716275113951,0.4336965577313912,1.1438894271850586,,,
UT_HAR,stft_bands__extra_trees__medium__frac_0.80,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.8,3407.0,8a3568eb591e,2026-06-20T13:16:32+0000,stft_bands__extra_trees__medium__frac_0.80,stft_bands__extra_trees__medium__frac_0.80__seed3407,classical,tree_ensemble,True,3407,medium,24.0,3184.0,0.5562248995983936,0.4160566668807507,0.4210066645587757,1.176210641860962,,,
UT_HAR,stft_bands__extra_trees__medium__frac_1.00,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",1.0,3407.0,8a3568eb591e,2026-06-20T13:17:02+0000,stft_bands__extra_trees__medium__frac_1.00,stft_bands__extra_trees__medium__frac_1.00__seed3407,classical,tree_ensemble,True,3407,medium,24.0,3977.0,0.5682730923694779,0.4256056620481234,0.4330227284517547,1.2102491855621338,,,
UT_HAR,stft_bands__extra_trees__small__frac_0.20,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.2,3407.0,8a3568eb591e,2026-06-20T13:14:30+0000,stft_bands__extra_trees__small__frac_0.20,stft_bands__extra_trees__small__frac_0.20__seed3407,classical,tree_ensemble,True,3407,small,12.0,798.0,0.4759036144578313,0.2950760095905763,0.3203435433506691,0.2414071559906005,,,
UT_HAR,stft_bands__extra_trees__small__frac_0.40,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.4,3407.0,8a3568eb591e,2026-06-20T13:14:38+0000,stft_bands__extra_trees__small__frac_0.40,stft_bands__extra_trees__small__frac_0.40__seed3407,classical,tree_ensemble,True,3407,small,12.0,1593.0,0.5030120481927711,0.3184238282415366,0.3450586687587161,0.2464487552642822,,,
UT_HAR,stft_bands__extra_trees__small__frac_0.60,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.6,3407.0,8a3568eb591e,2026-06-20T13:14:47+0000,stft_bands__extra_trees__small__frac_0.60,stft_bands__extra_trees__small__frac_0.60__seed3407,classical,tree_ensemble,True,3407,small,12.0,2389.0,0.501004016064257,0.3131578776051443,0.3358833020756885,0.2420179843902588,,,
UT_HAR,stft_bands__extra_trees__small__frac_0.80,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.8,3407.0,8a3568eb591e,2026-06-20T13:14:57+0000,stft_bands__extra_trees__small__frac_0.80,stft_bands__extra_trees__small__frac_0.80__seed3407,classical,tree_ensemble,True,3407,small,12.0,3184.0,0.4939759036144578,0.3031483040219725,0.3297748859369252,0.3719606399536133,,,
UT_HAR,stft_bands__extra_trees__small__frac_1.00,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",1.0,3407.0,8a3568eb591e,2026-06-20T13:15:09+0000,stft_bands__extra_trees__small__frac_1.00,stft_bands__extra_trees__small__frac_1.00__seed3407,classical,tree_ensemble,True,3407,small,12.0,3977.0,0.5130522088353414,0.3212680625934822,0.3449942398437153,0.2241444587707519,,,
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.20,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.2,3407.0,8a3568eb591e,2026-06-20T14:27:23+0000,stft_bands__hist_gradient_boosting__large__frac_0.20,stft_bands__hist_gradient_boosting__large__frac_0.20__seed3407,classical,boosting,True,3407,large,48.0,798.0,0.5020080321285141,0.3686253806878339,0.3718254175898636,7.324304580688477,,,
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.40,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.4,3407.0,8a3568eb591e,2026-06-20T14:28:56+0000,stft_bands__hist_gradient_boosting__large__frac_0.40,stft_bands__hist_gradient_boosting__large__frac_0.40__seed3407,classical,boosting,True,3407,large,48.0,1593.0,0.5140562248995983,0.3808960621981999,0.3823426097261417,13.892836332321169,,,
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.60,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.6,3407.0,8a3568eb591e,2026-06-20T14:30:06+0000,stft_bands__hist_gradient_boosting__large__frac_0.60,stft_bands__hist_gradient_boosting__large__frac_0.60__seed3407,classical,boosting,True,3407,large,48.0,2389.0,0.5291164658634538,0.3907091738094926,0.3942314849036171,17.235954999923706,,,
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.80,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.8,3407.0,8a3568eb591e,2026-06-20T14:31:26+0000,stft_bands__hist_gradient_boosting__large__frac_0.80,stft_bands__hist_gradient_boosting__large__frac_0.80__seed3407,classical,boosting,True,3407,large,48.0,3184.0,0.5502008032128514,0.415830414353334,0.4193824920253349,22.785217761993408,,,
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_1.00,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",1.0,3407.0,8a3568eb591e,2026-06-20T14:32:50+0000,stft_bands__hist_gradient_boosting__large__frac_1.00,stft_bands__hist_gradient_boosting__large__frac_1.00__seed3407,classical,boosting,True,3407,large,48.0,3977.0,0.5451807228915663,0.4037901521305077,0.4074205574883373,25.890424728393555,,,
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.20,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.2,3407.0,8a3568eb591e,2026-06-20T14:23:57+0000,stft_bands__hist_gradient_boosting__medium__frac_0.20,stft_bands__hist_gradient_boosting__medium__frac_0.20__seed3407,classical,boosting,True,3407,medium,24.0,798.0,0.5150602409638554,0.3899820476928864,0.3910194821780814,3.423363447189331,,,
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.40,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.4,3407.0,8a3568eb591e,2026-06-20T14:25:06+0000,stft_bands__hist_gradient_boosting__medium__frac_0.40,stft_bands__hist_gradient_boosting__medium__frac_0.40__seed3407,classical,boosting,True,3407,medium,24.0,1593.0,0.5261044176706827,0.3897481429941103,0.394407609140039,3.9245505332946777,,,
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.60,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.6,3407.0,8a3568eb591e,2026-06-20T14:25:39+0000,stft_bands__hist_gradient_boosting__medium__frac_0.60,stft_bands__hist_gradient_boosting__medium__frac_0.60__seed3407,classical,boosting,True,3407,medium,24.0,2389.0,0.5542168674698795,0.4202559852252616,0.4205419295891536,4.470019102096558,,,
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.80,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.8,3407.0,8a3568eb591e,2026-06-20T14:26:13+0000,stft_bands__hist_gradient_boosting__medium__frac_0.80,stft_bands__hist_gradient_boosting__medium__frac_0.80__seed3407,classical,boosting,True,3407,medium,24.0,3184.0,0.5421686746987951,0.4105258120348622,0.4106405602032884,4.330241441726685,,,
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_1.00,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",1.0,3407.0,8a3568eb591e,2026-06-20T14:26:48+0000,stft_bands__hist_gradient_boosting__medium__frac_1.00,stft_bands__hist_gradient_boosting__medium__frac_1.00__seed3407,classical,boosting,True,3407,medium,24.0,3977.0,0.5612449799196787,0.4329322826972679,0.4341235187124078,5.014542818069458,,,
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.20,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.2,3407.0,8a3568eb591e,2026-06-20T13:32:40+0000,stft_bands__hist_gradient_boosting__small__frac_0.20,stft_bands__hist_gradient_boosting__small__frac_0.20__seed3407,classical,boosting,True,3407,small,12.0,798.0,0.4718875502008032,0.3557911526401197,0.3569410001520408,654.4352762699127,,,
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.40,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.4,3407.0,8a3568eb591e,2026-06-20T14:22:18+0000,stft_bands__hist_gradient_boosting__small__frac_0.40,stft_bands__hist_gradient_boosting__small__frac_0.40__seed3407,classical,boosting,True,3407,small,12.0,1593.0,0.501004016064257,0.3921101588843568,0.3902310505351756,1.1894958019256592,,,
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.60,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.6,3407.0,8a3568eb591e,2026-06-20T14:23:19+0000,stft_bands__hist_gradient_boosting__small__frac_0.60,stft_bands__hist_gradient_boosting__small__frac_0.60__seed3407,classical,boosting,True,3407,small,12.0,2389.0,0.5070281124497992,0.3973078001372686,0.3980737276417287,0.9075374603271484,,,
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.80,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.8,3407.0,8a3568eb591e,2026-06-20T14:23:31+0000,stft_bands__hist_gradient_boosting__small__frac_0.80,stft_bands__hist_gradient_boosting__small__frac_0.80__seed3407,classical,boosting,True,3407,small,12.0,3184.0,0.5240963855421686,0.3944878377565538,0.3970084935899957,1.0201265811920166,,,
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_1.00,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",1.0,3407.0,8a3568eb591e,2026-06-20T14:23:43+0000,stft_bands__hist_gradient_boosting__small__frac_1.00,stft_bands__hist_gradient_boosting__small__frac_1.00__seed3407,classical,boosting,True,3407,small,12.0,3977.0,0.5020080321285141,0.374254259549044,0.3762573440226625,1.0608477592468262,,,
UT_HAR,stft_bands__knn__large__frac_0.20,stft_bands__knn__large,stft_bands,large,"{'window': 128, 'bands': 16}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.2,3407.0,8a3568eb591e,2026-06-20T13:08:15+0000,stft_bands__knn__large__frac_0.20,stft_bands__knn__large__frac_0.20__seed3407,classical,instance_based,True,3407,large,48.0,798.0,0.4327309236947791,0.337682082171673,0.3398465198118317,0.024503469467163,,,
